2	150	67	day_concert	night_protest	0
2	10	67	day_concert	day_concert	1
1	35	67	day_concert	day_concert	1
180	192	66	night_protest	night_protest	1
125	127	66	night_concert	night_concert	1
112	134	66	night_concert	night_concert	1
111	147	66	night_concert	night_concert	1
111	145	66	night_concert	night_concert	1
99	127	66	day_protest	night_concert	0
64	180	66	day_protest	night_protest	0
64	156	66	day_protest	night_protest	0
48	192	66	day_concert	night_protest	0
37	156	66	day_concert	night_protest	0
35	80	66	day_concert	day_protest	0
34	37	66	day_concert	day_concert	1
33	180	66	day_concert	night_protest	0
33	150	66	day_concert	night_protest	0
31	180	66	day_concert	night_protest	0
31	150	66	day_concert	night_protest	0
24	37	66	day_concert	day_concert	1
22	150	66	day_concert	night_protest	0
22	39	66	day_concert	day_concert	1
10	33	66	day_concert	day_concert	1
10	31	66	day_concert	day_concert	1
10	18	66	day_concert	day_concert	1
8	46	66	day_concert	day_concert	1
7	192	66	day_concert	night_protest	0
7	147	66	day_concert	night_concert	0
7	145	66	day_concert	night_concert	0
2	192	66	day_concert	night_protest	0
2	180	66	day_concert	night_protest	0
2	64	66	day_concert	day_protest	0
180	184	65	night_protest	night_protest	1
150	184	65	night_protest	night_protest	1
124	146	65	night_concert	night_concert	1
107	125	65	night_concert	night_concert	1
99	107	65	day_protest	night_concert	0
48	180	65	day_concert	night_protest	0
47	48	65	day_concert	day_concert	1
45	192	65	day_concert	night_protest	0
43	46	65	day_concert	day_concert	1
40	45	65	day_concert	day_concert	1
39	46	65	day_concert	day_concert	1
35	178	65	day_concert	night_protest	0
35	50	65	day_concert	day_concert	1
33	34	65	day_concert	day_concert	1
31	34	65	day_concert	day_concert	1
25	85	65	day_concert	day_protest	0
25	50	65	day_concert	day_concert	1
24	39	65	day_concert	day_concert	1
23	156	65	day_concert	night_protest	0
23	37	65	day_concert	day_concert	1
23	35	65	day_concert	day_concert	1
22	40	65	day_concert	day_concert	1
18	156	65	day_concert	night_protest	0
17	46	65	day_concert	day_concert	1
11	28	65	day_concert	day_concert	1
10	48	65	day_concert	day_concert	1
10	25	65	day_concert	day_concert	1
8	34	65	day_concert	day_concert	1
8	33	65	day_concert	day_concert	1
8	31	65	day_concert	day_concert	1
7	111	65	day_concert	night_concert	0
7	23	65	day_concert	day_concert	1
3	34	65	day_concert	day_concert	1
3	28	65	day_concert	day_concert	1
2	184	65	day_concert	night_protest	0
2	34	65	day_concert	day_concert	1
2	33	65	day_concert	day_concert	1
2	31	65	day_concert	day_concert	1
1	156	65	day_concert	night_protest	0
150	192	64	night_protest	night_protest	1
